,Hour,Avr,MovingAverage5,MovingAverage20,MovingAverage50,1h%,7h%,35h%,140h%,Patterns
656,18,13826.77587890625,13892.5427734375,13997.0416015625,14092.119892578125,0.002377135600039937,0.012206004747624233,0.03467618360026048,0.05101030207590118,0
657,19,13777.59423828125,13858.41162109375,13996.46669921875,14085.247060546875,0.0047606515893634516,0.025686203822816278,0.03792613355800034,0.051118548857052915,0
658,20,13730.35595703125,13822.22626953125,13982.511083984375,14077.33953125,0.0019268348109173772,0.031939467272356525,0.0359437097973907,0.041369175427185656,0
659,14,13693.79296875,13778.76513671875,13965.480908203124,14067.707607421875,0.006502682979180108,0.02628282177863639,0.04114452314516703,0.0284679115690063,0
660,15,13612.15283203125,13728.134375,13944.398217773438,14052.5615234375,0.005086999435608863,0.022917785840826488,0.043060007777908194,0.027280290453879807,0
661,16,13571.3115234375,13677.04150390625,13920.788940429688,14036.1917578125,0.0008761107421255687,0.02720572217657291,0.03952872009075259,0.04296570901115526,0
662,17,13524.65625,13626.45390625,13893.296875,14018.550771484375,0.005920175684696938,0.029863400281597174,0.04533799562497376,0.0366600006633655,0
663,18,13557.244140625,13591.83154296875,13866.398706054688,14001.314326171874,-0.01062210574487188,0.01566869863549103,0.028087068738028576,0.02215875150814206,0
664,19,13596.072265625,13572.28740234375,13839.932153320313,13984.30828125,0.004990017085588105,0.018291760898542897,0.018955368365509484,0.02500459398398358,0
665,20,13549.0810546875,13559.673046875,13817.053955078125,13966.1732421875,0.0010781158774810784,0.014901292181373815,0.018736572229004267,0.01914755432838655,0
666,14,13519.21435546875,13549.25361328125,13793.832275390625,13947.17298828125,-0.014405578497935223,0.008876578157146264,0.011728032591820758,-0.010350461901051822,0
667,15,13519.12158203125,13548.1466796875,13770.120092773437,13930.866943359375,0.014268873466645182,0.016637719040553778,0.029231864301327626,-0.00041577201114484375,0
668,16,13403.76123046875,13517.45009765625,13741.133129882812,13910.42552734375,0.0027255870309945696,0.014324014436075894,0.03918245667178244,-0.002233640422413141,0
669,17,13364.0029296875,13471.03623046875,13707.406860351562,13888.954794921876,0.003173227434174475,0.016618603986324976,0.04157853060891692,-0.013551794872320388,0
670,18,13336.90478515625,13428.6009765625,13667.898583984375,13868.151123046875,0.0011117702363978577,0.011655454820991062,0.03808606134641934,0.001876345800618573,0
671,19,13405.513671875,13405.86083984375,13631.174682617188,13850.71228515625,-0.011212751654516184,0.011038897066493636,0.020639509614158724,-0.0015196339781406998,0
672,20,13430.3193359375,13388.100390625,13605.278149414062,13834.501533203125,0.006995843545455793,0.012917092949583875,0.030413925607614134,0.018565881260229622,0
673,14,13420.2587890625,13391.39990234375,13580.726953125,13818.949130859375,0.01401347106991091,0.007072245753303674,0.05034372346891125,0.02056727745541309,0
674,15,13290.67529296875,13376.734375,13549.705786132812,13801.003720703126,0.005192786690424223,0.027053852149858226,0.057769153378118165,0.02455923120619552,0
675,16,13313.6416015625,13372.08173828125,13522.122534179687,13784.60951171875,-0.008384170670580948,0.003912914890777719,0.05077651675486483,0.010821470354648088,0
676,17,13286.61181640625,13348.3013671875,13495.114331054687,13768.35958984375,0.012949508302469992,0.013940855742709868,0.06192921789633288,0.022741144839478533,0
677,18,13174.8525390625,13297.2080078125,13464.97724609375,13750.763515625,0.004344439048933113,0.015062688092319254,0.07016636028135004,0.03107368869573013,0
678,19,13132.1640625,13239.5890625,13435.067651367188,13735.113291015625,0.0024273631927844708,0.01629189410942633,0.07350245159810842,0.04455605990156375,0
679,20,13078.1982421875,13197.09365234375,13404.287915039062,13720.464501953125,0.005706917119028931,0.03344436148950458,0.08204586351474497,0.04386403444069442,0
680,14,12756.6064453125,13085.68662109375,13361.510595703125,13699.800302734375,-0.023354734387391662,0.04697382316522236,0.08784351128000334,0.07449558171054993,0
681,15,12964.79296875,13021.3228515625,13331.18466796875,13683.1540625,-0.00931021489067585,0.02300623225095033,0.07238290969031569,0.057543170892150775,0
682,16,13003.376953125,12987.027734375,13305.120703125,13665.97318359375,0.003486985644226781,0.021327713230300693,0.07838698589249105,0.06502946107903362,0
683,17,12998.91455078125,12960.37783203125,13277.204223632812,13647.881767578125,-0.002811406711636155,0.027261830151873667,0.0745945160051753,0.06590942611593142,0
684,18,13098.36572265625,12964.411328125,13252.318896484376,13632.48658203125,-0.01245136515427081,0.0017439750138421584,0.06058286759785858,0.05265377531914517,0
685,19,13255.00732421875,13064.09150390625,13237.615209960937,13621.61970703125,-0.011177114787689013,-0.01361018734292363,0.0576488738559211,0.04199771887542658,0
686,20,13401.1015625,13151.35322265625,13231.7095703125,13614.12998046875,-0.009912494162893748,-0.026169089005357082,0.05104060015604284,0.005999965194894097,0
687,14,13487.0859375,13248.09501953125,13230.107788085938,13608.089853515625,-0.001701135385243746,-0.06613180087904291,0.0377515466955296,0.015358038935410656,0
688,15,13555.05859375,13359.323828125,13237.67265625,13599.00166015625,-0.008669367753334822,-0.05214553904296371,0.020178814586728766,0.0011208818656076591,0
689,16,13631.29150390625,13465.908984375,13251.037084960937,13590.939560546874,-0.002229065557885046,-0.04546895856789068,0.021098729162845498,-0.0026655184404026366,0
690,17,13633.24755859375,13541.55703125,13265.854223632812,13582.92837890625,0.002306666858858941,-0.046772448479719064,0.0198199085895856,-0.007304887286712192,0
691,18,13631.16259765625,13587.56923828125,13277.136669921874,13574.681689453126,-0.0018904890571296296,-0.046009105525190996,0.014594692902710538,-0.020674705545575378,0
692,19,13649.31787109375,13620.015625,13288.086596679688,13566.178095703124,-0.0004133824318260926,-0.03454586695895523,0.011585867056238541,-0.020028554074950078,0
693,20,13674.30615234375,13643.86513671875,13300.78896484375,13557.760068359376,-0.0032298432122490617,-0.02643560252771826,0.0034422475242490425,-0.02426350284300216,0
694,14,13610.97509765625,13639.80185546875,13316.803955078125,13547.47150390625,-0.0028967918064773945,-0.011379685488923652,0.007883231341778485,-0.013958806707764171,0
695,15,13708.201171875,13654.792578125,13336.53193359375,13541.502626953124,-0.011678620577412424,-0.021225459814965597,-0.0103004699763386,-0.03326598745705189,0
696,16,13734.69482421875,13675.4990234375,13358.936083984376,13536.523564453126,0.007967507776159843,-0.004686647505471875,-0.007524920011184655,-0.009013371218846045,0
697,17,13665.24755859375,13678.6849609375,13383.455834960938,13529.9612109375,0.0018823243626491237,-0.0002523595041393767,-0.006433021441401898,-0.006098544955757013,0
698,18,13607.2392578125,13665.27158203125,13407.209594726562,13522.435986328124,0.006484947308903033,0.004055432086578659,-0.005780637736405803,-0.0008316065796712957,0
699,19,13605.287109375,13664.133984375,13433.564038085937,13513.771162109375,-0.006152501315939696,-5.667342454318547e-05,-0.001272003528636212,-0.0160056627627837,0
700,20,13697.78369140625,13662.05048828125,13480.622900390625,13505.1854296875,-0.007920510143939574,-0.007275800117878428,-0.01424241778686719,-0.011580352641258895,0
701,14,13736.6279296875,13662.437109375,13519.2146484375,13497.118154296875,-0.002843890501838753,-0.011991406992463705,-0.024356793394904597,0.004170424149301466,0
702,15,13706.68359375,13670.72431640625,13554.37998046875,13492.286826171876,0.007441423408753645,-0.0020642730796006648,-0.0030012267929286907,0.024853444549209902,0
703,16,13615.58935546875,13672.3943359375,13585.213720703125,13486.372958984375,0.005395454766436991,0.015482509270864586,-0.011558627161224022,0.032373519689386177,0
704,17,13544.6171875,13660.2603515625,13607.526293945313,13479.043330078124,0.00473196766628492,0.012244100036496564,-0.009433654092845578,0.04193590350474641,0
705,18,13542.1298828125,13629.12958984375,13621.882421875,13472.579794921876,-0.004470361138696588,0.005802259658548747,-0.016809939354762715,0.03799850138931604,0
706,19,13548.41064453125,13591.4861328125,13629.247875976562,13467.012490234374,0.0036093953315068372,0.002906001914997791,-0.014350063327792428,0.046403241343155655,0
707,20,13526.47119140625,13555.44365234375,13631.217138671875,13461.990029296874,-0.0010694506490124267,0.008099279309611518,-0.004180245260008708,0.04207369374371006,0
708,14,13600.0732421875,13552.3404296875,13633.46787109375,13459.384375,-0.0009970272196613283,0.008099661956672444,-0.006850937756061493,0.04869421515362227,0
709,15,13649.12255859375,13573.24150390625,13634.359423828126,13458.490966796875,-0.005352923925073139,0.0052420364758341,-0.02635282331290878,0.035409916078037895,0
710,16,13689.87744140625,13602.791015625,13637.19091796875,13460.045458984376,-0.0003134666112055706,-0.0029069303010020864,-0.03172859825434404,0.04078717706876556,0
711,17,13723.9453125,13637.89794921875,13641.830053710937,13463.098134765625,-0.004446972967780405,-0.0129368616315777,-0.027804834444792537,0.03591757458853917,0
712,18,13754.2734375,13683.4583984375,13647.07783203125,13467.690478515626,0.0005006799660050021,-0.01738353740125509,-0.03981009386435519,0.0368663087195511,0
713,19,13763.2998046875,13716.1037109375,13651.527514648438,13471.811591796875,-0.001787720998129294,-0.01472136988002748,-0.04555370861721508,0.03124541869024089,0
714,20,13761.33935546875,13738.5470703125,13659.045727539062,13475.11693359375,0.0018273641946002783,-0.016695518664017528,-0.04606716449502468,0.03977875021273203,0
715,14,13736.09033203125,13747.7896484375,13660.440185546875,13478.857119140624,0.013595007869991571,-0.0036691554307236585,-0.07604194179427215,0.06148993721901186,0
716,15,13624.92431640625,13727.98544921875,13654.95166015625,13480.971318359376,0.002803466712430591,0.0004880712164809786,-0.05157297816678008,0.05698518553130105,0
717,16,13582.60888671875,13693.6525390625,13650.8197265625,13482.241064453125,0.0029516647171552446,0.009226751401110178,-0.039563525451114745,0.055538718593154845,0
718,17,13619.09375,13664.811328125,13651.412451171875,13486.54771484375,-0.008199317292470032,0.0013312518330421685,-0.05078852141282364,0.04951732659038077,0
719,18,13658.41259765625,13644.2259765625,13654.068725585938,13492.435908203124,0.0024597978643332574,0.00850932140332672,-0.045839533356422546,0.053181773342380056,0
720,19,13592.84375,13615.57666015625,13648.821728515624,13497.5546875,0.007235904518708924,0.015294297058273232,-0.02682607374271706,0.060509074443205524,0
721,20,13541.03759765625,13598.79931640625,13639.042211914062,13500.265166015624,0.0003413962377600832,0.017370526216172744,-0.015095585176089221,0.06416020420587465,-2
722,14,13388.095703125,13559.8966796875,13623.112817382813,13499.420693359374,0.010119945250832263,0.03814648994640191,0.01162935957109723,0.05492760837483379,0
723,15,13292.77734375,13494.6333984375,13606.972216796876,13496.871064453126,0.004035808153945997,0.028492994018429307,0.017340415382594898,0.0697908305355146,0
724,16,13299.57275390625,13422.8654296875,13594.719995117188,13497.049013671874,-0.005675043690228865,0.019884435793448896,0.020893404042140684,0.05742837863049188,0
725,17,13340.20458984375,13372.33759765625,13584.62373046875,13497.5802734375,-0.0004206175649514865,0.016489496673666615,0.022929036686239135,0.05317837061084263,0
726,18,13318.2724609375,13327.7845703125,13573.116821289062,13498.213486328124,0.003661650182898768,0.02867900860560524,0.024396994987434084,0.05766052243636732,0
727,19,13282.84033203125,13306.73349609375,13560.935278320312,13500.3732421875,0.0015896752706567874,0.027844003006145535,0.02819445999823711,0.05626464498920081,0
728,20,13294.115234375,13307.00107421875,13545.637377929688,13503.612265625,-0.0032978239847317736,0.017067823202957966,0.025241319487478986,0.04971237911657811,0
729,14,13203.935546875,13287.8736328125,13523.37802734375,13506.12701171875,0.019281460699160258,0.028876491182165953,0.03925543865748726,0.06748369366035312,0
730,15,13093.41748046875,13238.5162109375,13493.555029296875,13512.863232421874,-0.0031513567946667154,0.01566757285208764,0.03916427796070532,0.06671011054657905,0
731,16,13066.0146484375,13188.0646484375,13460.65849609375,13514.887666015626,0.0072676368050903495,0.018667023324908882,0.059183014586281946,0.0716857562840012,0
732,17,12998.6337890625,13131.22333984375,13422.876513671876,13514.792802734375,0.0028628661388887533,0.02753029644718552,0.053778126369523616,0.07901471420806039,0
733,18,12980.72265625,13068.54482421875,13383.74765625,13514.42896484375,-0.0001307442363644995,0.027811736424133038,0.051584393711969545,0.08762594570473214,0
734,19,12950.51708984375,13017.8611328125,13343.20654296875,13511.4719921875,0.0046714289720202196,0.028873142189590695,0.04976385115915005,0.09389530662918144,0
735,20,12872.55419921875,12973.6884765625,13300.029736328124,13503.8229296875,0.006815013048907526,0.03455638738766997,0.06348831657675591,0.1061691751038234,0
736,14,12772.77978515625,12915.04150390625,13257.422509765625,13491.256494140625,0.007642866763856171,0.04761497628273004,0.07803363665702578,0.10944926277108125,0
737,15,12729.04931640625,12861.124609375,13214.74453125,13476.09576171875,-0.0014793553760887868,0.02624194133865676,0.07999558424264586,0.11244419452484422,0
738,16,12880.1279296875,12841.0056640625,13177.796240234375,13462.5971484375,-0.021972499357179487,0.006919815074670321,0.04829975582195867,0.08363722175284938,0
739,17,13027.203125,12856.34287109375,13146.235766601563,13450.515380859375,-0.0006720452266654187,-0.0011025648327306348,0.04182192600008694,0.07746827493903785,0
740,18,12981.17236328125,12878.06650390625,13115.652197265625,13437.473876953125,0.008103509315111834,0.003951332264124918,0.04509354464914073,0.09072776134956206,0
741,19,12902.14892578125,12903.94033203125,13083.707763671875,13422.893603515626,0.003882923055922083,0.008041133912726872,0.05402352459389359,0.09726244103684145,0
742,20,12838.12646484375,12925.75576171875,13056.209301757812,13406.669775390625,0.006163429423479805,0.009187192928228338,0.05629873919690698,0.10096130331997477,0
743,14,13143.1787109375,12978.36591796875,13048.729370117188,13396.0472265625,-0.003212399279628464,-0.026049113122165957,0.03258555635433624,0.06236872014478645,0
744,15,13152.50146484375,13003.4255859375,13041.375805664062,13386.87775390625,0.0021115720824735895,-0.03189091506684616,0.0360664152561212,0.0632292046124423,0
745,16,13169.076171875,13041.00634765625,13032.819384765626,13376.09525390625,-0.004443158974304362,-0.034954675708957605,0.037075257494195935,0.0698246317338922,0
746,17,13225.71826171875,13105.72021484375,13028.191674804688,13365.91572265625,-0.004302649787427892,-0.01745919309088617,0.03313129488266342,0.06803767133935845,0
747,18,13240.697265625,13186.234375,13026.084521484376,13357.424716796875,0.0021645302919059972,-0.014578904497816514,0.040172208482454286,0.06935549035810884,0
748,19,13255.134765625,13208.6255859375,13024.135498046875,13350.382626953126,-0.003948204521347143,-0.026669277430631744,0.03536031263285744,0.061452241622234505,0
749,20,13267.728515625,13231.67099609375,13027.325146484374,13343.631455078124,0.002077208924394558,-0.028398640795670005,0.03922890692038017,0.06826053941119326,0
750,14,13083.13037109375,13214.4818359375,13026.810791015625,13331.338388671875,0.0019058796263193845,0.00392935910099923,0.058004369424607294,0.09917679359007603,0
751,15,13012.20361328125,13171.77890625,13024.120239257812,13316.84990234375,0.008716197927152614,0.016257798956317515,0.05312354357861526,0.109476682144793,0
752,16,12995.30419921875,13122.70029296875,13023.953759765625,13302.622314453125,-0.005732518583309698,0.008217486673166352,0.043733655001186644,0.10523142618795034,0
753,17,13023.18896484375,13076.3111328125,13026.077075195313,13290.774306640626,0.0014600761803020834,0.01410173797617098,0.042212613116132225,0.10697149793520455,0
754,18,13067.63671875,13036.2927734375,13031.933056640624,13281.234697265625,-0.008144255723050331,0.010208341442782043,0.0422315525641499,0.09991781019506374,0
755,19,13123.69873046875,13044.4064453125,13044.490283203126,13272.86607421875,0.000811495861341438,0.008426350888249612,0.03990347211691736,0.10231443443517652,0
756,20,13123.896484375,13066.74501953125,13062.046118164062,13264.375791015626,-0.0007365465517579217,0.01163575444808429,0.031580902483006934,0.10063039369536386,0
757,14,13158.06787109375,13099.29775390625,13083.497045898437,13257.007724609375,0.011615879835694898,0.0010317960701573536,0.02854362081740769,0.08774827639593674,0
758,15,13046.4306640625,13103.94609375,13091.812182617188,13245.934873046876,0.00495191966052122,0.004184504180339665,0.02346196303334036,0.10961232349049999,0
759,16,12987.70703125,13087.96015625,13089.837377929687,13232.7065625,0.003913982784864434,-0.0003387216392198855,0.023096732451190594,0.11178989373964665,0
760,17,12990.93359375,13061.40712890625,13090.325439453125,13218.727685546875,-0.004694310707511695,0.0008595311853978327,0.024259988347093975,0.11078315282878459,0
761,18,13015.68994140625,13039.7658203125,13096.002490234376,13204.562578125,0.0009386859777504863,0.0003552819458370049,0.02559861592422763,0.09836348112952176,0
762,19,12959.2099609375,12999.99423828125,13102.056665039063,13188.66130859375,0.007652092505914698,0.01697972079749155,0.029711750354699307,0.10506350696674915,0
763,20,12870.37158203125,12964.782421875,13088.41630859375,13170.802744140625,0.005429495269134943,0.022089873694219886,0.03401744684609875,0.10709799819364263,0
764,13,12838.4560546875,12934.9322265625,13072.714038085938,13152.345078125,-0.006250627948038323,0.027591420703764413,0.035043083396428365,0.10345034935711395,0
765,14,12833.29150390625,12903.40380859375,13055.9248046875,13134.2891015625,0.00677295715991022,0.02257039011714035,0.02210913726551955,0.10729431566370695,0
766,15,12741.56884765625,12848.57958984375,13031.717333984376,13116.6219921875,0.007549679573482626,0.02516390604925256,0.03306140033696714,0.11091673526538082,0
767,16,12639.59619140625,12784.6568359375,13001.662280273438,13097.76173828125,0.008628696707607686,0.029802334786386497,0.034319013394999986,0.12004581858824936,0
768,17,12582.8720703125,12727.15693359375,12968.049145507812,13077.0373046875,0.0016009873739324387,0.03571105952788267,0.03237673069088598,0.11450430713915938,0
769,18,12589.53125,12677.37197265625,12934.139282226562,13055.659677734375,-0.002615628293840988,0.03193601270226698,0.029722133263178296,0.09624720398755482,0
770,19,12591.7607421875,12629.0658203125,12909.57080078125,13035.638017578125,0.002198169584373355,0.026020188035426273,0.02689885027003891,0.09680214928686426,0
771,13,12730.71875,12626.89580078125,12895.496557617187,13019.431640625,-0.00663686976572786,0.001965112242978684,0.0037812909509880033,0.07859447416828869,0
772,14,12813.8798828125,12661.7525390625,12886.425341796876,13007.94732421875,-0.0056152907236063365,0.0020736631480662293,-0.010142527672717838,0.07515862352723834,0
773,15,12856.83544921875,12716.54521484375,12878.107666015625,12999.228486328126,-0.0008475450689663377,-0.005660018794347965,-0.009736556449363998,0.08145604340329693,0
774,16,12830.53759765625,12764.746484375,12866.252709960938,12989.847783203126,0.0052765211331375905,-0.00803974450657774,0.017664437126690302,0.0860241673108133,0
775,17,12796.49609375,12805.6935546875,12849.892578125,12978.97361328125,-4.6703588957086595e-05,-0.015930426304560208,0.01850164202797977,0.08129911985102467,0
776,18,12862.046875,12831.9591796875,12836.80009765625,12969.8491015625,-0.01022373610001015,-0.027466366993193825,-7.614208021522462e-05,0.06429413081284929,0
777,19,12937.3994140625,12856.6630859375,12825.766674804687,12962.940283203125,-0.0012742579156257428,-0.026268481435641755,-0.005258840994081138,0.06526536013740736,0
778,13,13220.47021484375,12929.3900390625,12834.46865234375,12961.4673828125,-0.013941021165955081,-0.046941018451910344,-0.014364338801106658,0.051417505251493356,0
779,14,13310.673828125,13025.41728515625,12850.6169921875,12963.6021484375,0.0006749094273896805,-0.03970949537970336,-0.010507186068037577,0.05380024794628202,0
780,15,13297.77685546875,13125.6734375,12865.959155273438,12967.6893359375,0.001596126433322187,-0.03279765310543492,-0.011094758109710612,0.05730201935680879,0
781,16,13241.2890625,13201.521875,12877.239111328125,12971.19482421875,0.007035016626142143,-0.025053448704231096,0.00017644159779406365,0.062433163678520254,0
782,17,13123.36328125,13238.7146484375,12885.44677734375,12973.6894140625,0.011034232999291405,-0.01955046881348399,0.015604070158530936,0.07795098839545389,0
783,18,13192.28125,13233.07685546875,12901.542260742188,12977.9205859375,-0.021508733863488283,-0.040473192437913585,-0.008007246761530196,0.055836824840515886,0
784,19,13387.43408203125,13248.42890625,12928.991162109374,12986.65892578125,-0.007592559043608338,-0.03789862824380219,-0.011679624689329704,0.05004260963232765,0
785,13,13408.39794921875,13270.553125,12957.746484375,12997.37580078125,-0.007017070456366126,-0.024371809441085968,-0.026756241698141947,0.04351701362887317,0
786,14,13439.26025390625,13310.14736328125,12992.6310546875,13010.70541015625,0.0027810415323983317,-0.007856174914188996,-0.026223317365817622,0.040806485308228835,0
787,15,13446.59375,13374.79345703125,13032.980932617187,13025.056298828125,-0.004119372960670109,-0.012317170120217602,-0.03832448972950697,0.03888276992789619,0
788,16,13505.08447265625,13437.3541015625,13079.091552734375,13037.5554296875,-0.004474749565609226,-0.01829769331894293,-0.037138163132655166,0.033457340530815616,0
789,17,13531.35791015625,13466.1388671875,13126.182885742188,13047.638525390625,0.0006619487268044733,-0.024507624647277182,-0.03790044504843726,0.03341862838794807,2
790,18,13543.0205078125,13493.06337890625,13173.745874023438,13058.87548828125,-0.0023138671558203816,-0.03760261006174248,-0.03169074646164005,0.03976954672519306,0
791,19,13585.763671875,13522.3640625,13216.498120117187,13072.547783203125,-0.0033741571424348304,-0.020009569919109182,-0.03598141759378248,0.04016072239972468,0
792,13,13640.845703125,13561.214453125,13257.846411132812,13088.60216796875,-0.010753690417301343,-0.02576807013688731,-0.035038537107324075,0.02140584090972375,0
793,14,13716.0615234375,13603.40986328125,13300.80771484375,13100.05982421875,-0.00021940959029209672,-0.018927885862590088,-0.046576270674833276,0.012481857062269341,0
794,15,13743.4111328125,13645.8205078125,13346.451391601562,13111.878017578125,-0.003562540510013701,-0.025355633411701772,-0.054827488518882306,0.0120925361137596,0
795,16,13788.50244140625,13694.91689453125,13396.051708984374,13124.26654296875,-0.002866611036038802,-0.02415165590936097,-0.061406849498076066,0.005731807614210549,0
796,17,13805.705078125,13738.90517578125,13443.234619140625,13135.866279296875,0.0004426233242964539,-0.019330738817287307,-0.05657279363663881,0.002937119894743878,0
797,18,13837.115234375,13778.15908203125,13488.22041015625,13147.794638671876,-0.004930505526419826,-0.024797766129129317,-0.062193687046450896,-0.004397565428253314,0
798,19,13880.7392578125,13811.09462890625,13521.233862304687,13160.306728515625,-0.0013023847970550229,-0.023541005962186,-0.07088428229520927,-0.010526649567300206,0
799,13,13791.7509765625,13820.76259765625,13545.287719726562,13170.787177734375,0.009540039501392483,-0.01159614382969143,-0.06761267860805575,0.0008666230734604152,0
800,14,13816.12744140625,13826.28759765625,13571.205249023438,13185.447119140625,-0.012761466796483156,-0.013685436181885446,-0.07394873374546751,-0.018566404891728228,0
801,15,13896.23779296875,13844.394140625,13603.952685546876,13203.127802734374,0.0009782186913946944,-0.012279657347140982,-0.07919387973851266,-0.022476812040618466,0
802,16,13789.57080078125,13834.88525390625,13637.263061523438,13219.013134765624,0.012311629742038033,0.004633775277397056,-0.07379025802028749,-0.01026119967972361,0
803,17,13755.32763671875,13809.8029296875,13665.415380859375,13233.655908203125,-0.007135666731985069,0.00030277541774870187,-0.08777112725127323,-0.02316069239361651,0
804,18,13797.98974609375,13811.05068359375,13685.9431640625,13248.26296875,0.000908819006871564,0.0008118122254601179,-0.08836298153245792,-0.01173258076841266,-2
805,19,13817.455078125,13811.3162109375,13706.396020507813,13262.138095703125,-0.0031918562153239183,0.002323223107249417,-0.08916169566497045,-0.020460296516484844,0
806,13,13956.52197265625,13823.373046875,13732.259106445312,13278.79060546875,-0.013193242497417712,-0.013664382561839772,-0.09686439535171465,-0.04470485278436964,0
807,14,14084.91357421875,13882.4416015625,13764.17509765625,13297.32751953125,-0.0047806987510297105,-0.02771210256814627,-0.09497077989224978,-0.035681317183941075,0
808,15,14079.76171875,13947.32841796875,13792.908959960938,13317.994140625,0.005539073419569718,-0.00981731907733674,-0.08471624698425129,-0.04407646035681534,0
809,16,14052.88623046875,13998.30771484375,13818.985375976563,13339.297724609374,-0.0017826155994105086,-0.013613906498461836,-0.0853955146683748,-0.04836328115968669,0
810,17,14074.47119140625,14049.7109375,13845.55791015625,13360.9684765625,-0.0011603519264942186,-0.026739756425258943,-0.09134964677328483,-0.05242817145581413,0
811,18,14092.7490234375,14076.95634765625,13870.907177734374,13382.509658203126,-0.0013986494356306167,-0.021155974964188973,-0.09265315031278143,-0.0547896922348019,0
812,19,14106.66650390625,14081.30693359375,13894.198217773437,13405.4587890625,-0.0007507620244928681,-0.022434560214622867,-0.08381629312063521,-0.04498523976532265,0
813,13,14014.68505859375,14068.2916015625,13909.12939453125,13428.34505859375,-0.0037088685951160993,-0.012597494731424352,-0.06502889891985508,-0.037539801219944824,0
814,14,14074.44775390625,14072.60390625,13925.681225585937,13453.064892578124,-0.004301165052630673,-0.0038012791540102953,-0.055982235633750044,-0.05527824119923874,0
815,15,14105.5107421875,14078.81181640625,13941.531640625,13478.50927734375,0.00015813997478764108,0.0010105310560530878,-0.05643734593209493,-0.06003807683788731,0
816,16,14043.7333984375,14069.00869140625,13953.433056640624,13504.552568359375,0.008693481683612614,0.004104746963099037,-0.04972132641419402,-0.04368656477921218,0
817,17,13987.11962890625,14045.09931640625,13960.933276367188,13531.503037109374,-0.0005375292959050038,0.005390718744583856,-0.05685923607740839,-0.05628457321632718,0
818,18,13982.46240234375,14038.65478515625,13966.01943359375,13559.49484375,0.00128207197927388,0.007827802462933908,-0.06617098807739452,-0.0590704967667256,0
819,19,13947.4189453125,14013.2490234375,13973.80283203125,13586.65259765625,0.0034897259505319855,0.012802021142882758,-0.04213903353234283,-0.05801246801633975,0
820,13,13953.5322265625,13982.8533203125,13980.673071289062,13613.88802734375,0.005567082878469076,0.005307130342264932,-0.03978579181128461,-0.09406653423404365,0
821,14,13987.04443359375,13971.51552734375,13985.213403320313,13639.014541015626,-0.010501422560316831,-0.0011919433740081864,-0.04288155540206562,-0.08226485909655523,0
822,15,14055.25244140625,13985.14208984375,13998.497485351563,13663.8419921875,0.0009293131174190616,0.0041214678767964585,-0.044835656372833044,-0.07279776981534825,0
823,16,14067.345703125,14002.11875,14014.098388671875,13688.052197265624,-0.0026678770397227103,0.0013046821373770001,-0.04339976357792519,-0.07848281114734723,0
824,17,14087.708984375,14030.1767578125,14028.584350585938,13713.195625,-0.00021084975153073948,-0.00751178232154448,-0.0392754448413376,-0.07614954529024243,0
825,18,14121.271484375,14063.724609375,14043.775170898438,13739.6911328125,-0.004580162257605602,-0.011464481042473662,-0.04425353573664326,-0.06875735551689732,0
826,19,14174.1806640625,14101.15185546875,14054.65810546875,13765.93380859375,-0.002658239710553678,-0.01559440081168717,-0.04440486434335478,-0.06050099637545292,0
827,13,14175.296875,14125.1607421875,14059.177270507813,13790.6917578125,0.0022834756999645656,-0.01178506029746984,-0.04181233813483043,-0.04827459919511412,0
828,14,14094.73876953125,14130.63935546875,14059.926123046875,13808.17712890625,0.009202048317975109,-0.008337074569270686,-0.022496417114048928,-0.038070747293607377,0
829,15,14053.765625,14123.85068359375,14059.970092773438,13823.03896484375,-0.0039049298751409056,-0.0013832936328199708,-0.025734352002249272,-0.0330351685727005,0
830,16,14082.03564453125,14116.003515625,14060.348315429688,13838.724140625,0.00019578886788740313,-0.0022798341003175127,-0.022154242095605348,-0.030659371548943826,0
831,17,14113.44970703125,14103.85732421875,14061.383349609376,13856.167353515624,-0.004574773912266683,-0.004212061519445975,-0.02382662817064407,-0.03729310240322159,0
832,18,14110.5458984375,14090.90712890625,14061.577319335938,13875.911005859374,0.004980675840829063,0.0009495393318881273,-0.019365162951869852,-0.030478297656228004,0
833,19,14121.99365234375,14096.35810546875,14066.942749023438,13894.50525390625,-0.006772475585207993,-0.001034592836857473,-0.021050297807258644,-0.03654127868286661,0
834,13,14196.4501953125,14124.89501953125,14073.04287109375,13910.685576171874,-0.002304531386185249,-0.001503167356457169,-0.02501976269648032,-0.04373477001237125,0
835,14,14216.4296875,14151.773828125,14078.588818359374,13926.8462109375,-0.00023105496924102908,-0.004134194308437533,-0.034510161404671336,-0.041523751200778336,0
836,15,14171.84619140625,14163.453125,14084.994458007812,13941.4979296875,0.006653899203877156,-0.006979262091351912,-0.01570439405829016,-0.02376379732920353,0
837,16,14174.3203125,14176.2080078125,14094.3544921875,13956.0524609375,-0.007085762774000748,-0.009933606158404662,-0.02465984398030774,-0.03842748681700192,0
838,17,14234.734375,14198.75615234375,14106.968090820312,13970.645458984374,-0.0013130449424459956,-0.011442865816569725,-0.03777081551937944,-0.04162205750961334,0
839,18,14280.41552734375,14215.54921875,14123.617919921875,13985.626611328125,-0.005160298705959021,-0.011996475268046702,-0.03583759413512322,-0.05266696828375583,0
